host_id,host_about,sentence_cnt,WC,room_type_c,market,host_is_superhost,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
15288819,"I am a recent graduate from the University of Washington but now I live in a house with a lot of empty rooms.  My plan is to become a pediatrician, but right now I am working as a researcher at the hospital to finish up some projects and pay off student loans. 

I am friendly, accommodating, and a bit shy. If you need anything or have any requests, please ask. Otherwise I will most likely keep to myself. I love to hear what other people are doing here in Seattle, so if you have a minute we should have a conversation. I also started a guest book, which has become my favorite keepsake from this Airbnb experience. 

Send me an inquiry and I will respond as quick as I can. ",8,130,Private or Shared Room,Seattle,t,1,0,2,0,2,2,0,3,1
680066,"Matt is a property manager, originally from the midwest, but has lived here in Seattle/Lakewood for 21 years...avid golfer & sports fan, loves gardening, home improvement projects and his boys, most of all.  Julie is a homemaker, formerly an archtiectural designer and has lived in Seattle/Lakewood for nearly her whole life...former professional figure skater, loves music, home improvement projects, gardening & time with the family.",2,66,Entire Home/Apt,Seattle,f,2,0,2,1,0,1,0,0,0
12905845,"I am earthy and kind.  My favorite vacation destination is Alaska in the fall for the scenery, wildlife and abundant mushroom hunting.  I keep chickens for eggs, entertainment, and occasional stewing.  I like to ferment vegetables, berries, honey, kombucha, and other wild things for both drinking and eating.  I am learning to grow food, but really prefer foraging for wild foods.  I love to cook, especially foraged treasures.  And, I love spending time outdoors exploring via hiking, snowshoeing, skiing, climbing, fishing, swimming and biking.  Favorite vacations usually involve one or more of the above activities.  I am also obsessed with finding beach glass.

I am recently retired from a career in civil engineering to be a stay-at-home mama to baby Elza (born last summer) and to spread more of my love and attention to the Passiflora Farm.  Elza and I share the upkeep with Owen, who also has a day job with the County as a traffic engineer.  We both volunteer with the Seattle Farm Co-op. 
 ",12,169,Private or Shared Room,Seattle,f,8,0,2,2,1,0,2,0,0
43226056,"I am 30 years old, living and working in Seattle.  I am from the area and would be happy to share ideas on places to go and things to do. I am a big Seattle sports fan and enjoy all outdoor activities.  

I consider myself lucky to have such a large network of friends and family, which is why I am often gone in the evenings.  

Welcome to Seattle.  I look forward to meeting you and hope you enjoy the area as much as I do. 

Tony",7,86,Private or Shared Room,Seattle,f,1,0,1,1,0,2,0,3,1
41122913,"Passionate about beautiful sceneries, tasty food and wonderful people!",1,9,Entire Home/Apt,Seattle,t,1,0,0,0,0,0,0,0,0
14418694,"Easy going barista with a passion for small community gatherings, time with nature, & healing food.",1,15,Private or Shared Room,Seattle,t,1,0,1,0,0,0,0,0,0
5098788,"We love to explore new places, often last minute, and use airbnb almost every time.   We currently call Seattle home but are originally from Philadelphia.  We've been hosting since 2013 and really enjoy it - in fact, some of our closest friends in Seattle are former guests! 

In our spare time, you might find us biking, hiking, snowboarding, trying out new restaurants in Seattle, or cooking up some awesome meals in the kitchen.  There's just not enough time!  ",5,76,Private or Shared Room,Seattle,t,1,0,0,0,0,2,1,1,1
32081109,"I am a rainbow warrior with a penchant for good jams and better company. I'm a full time artist with odd hours but a regular routine. I clean for sport. I don't believe in microwaves, misogyny, or spending money for something that I can do myself. I'm naked 95% of the time - I don't require it, but do encourage it. I ride my bike everywhere. Pastimes include smoking bowls with peppermint and lavender, preparing vegetable feasts, and paying the bills on time. I'm a stripper by day and an administrator by night. I avoid dairy at all costs, embrace almonds like an old lover, and dominate buckwheat like it's my job. I love sharing space and discussing the state of affairs over a cup of tea, and I also love hibernating in my room and reading vintage porn while listening to Janelle Monae. I've lived here for two years and couldn't be happier with the hood!",11,155,Private or Shared Room,Seattle,f,6,2,2,0,0,1,0,0,0
401938,"I've lived in the Bay Area since 2005, and San Francisco since 2007. It's the longest I've lived anywhere, and it feels like home. My husband Toby and I live in the Mission. We spend a lot of time with our friends discovering the best cocktails in the city. We also love taking adventurous trips, whether in the area or far away. ",5,60,Private or Shared Room,San Francisco,t,1,0,0,2,0,3,1,0,0
17110263,"Michele and Kat are longtime SF residents who enjoy good food, people, music/art/theater, good causes and good weather.
We are a self employed gardener and an IT systems admin who work m-f 9 to 5, more or less.  Our experience with AirBNB guests has been amazing and are looking forward to meeting you soon!  
We've traveled most recently to Peru, Turkey and Philadelphia and have enough pictures to bore you death, you probably shouldn't give us the chance ;-)  
",4,79,Entire Home/Apt,San Francisco,f,1,0,1,1,0,1,1,1,0
3807929,"International travelers who enjoy learning how people really live in different places all around the world. One of us is an award-winning documentary filmmaker, and the other is a producer and web engineer. We live in San Francisco.",3,39,Private or Shared Room,San Francisco,f,1,0,1,0,0,1,1,0,0
5020218,"My name is Kelly Riggio, I am a graphic designer who has lived in the Inner Sunset in San Francisco for the past 16 years, and I finally get a chance to host newcomers to my neighborhood and give them the lowdown on the things I love here the most!

I come from a restaurant family, and enjoy helping people have memorable experiences that don't come from a cookie-cutter. My goal in being an Airbnb host is to provide a safe, beautiful, comfortable space in my house that leaves my guests flexibility to come and go when they want, with an option to connect to someone who loves this town and wants to show outsiders the inside!

Favorite Travel Destinations are: Italy, Ireland, Istanbul, Cooper Island in the BVI, the Yucatán, Senegal.

Technically I am way too old to love Harry Potter, but what can I say, I bought the last book of the series when I happened to be in London the day it was released (no, I did not wear a costume to buy it, tempting though it was!), and finished it on the flight home to the states. Other authors one shouldn't live without are Diana Wynne Jones, C.S. Lewis, William Gibson, J.R.R Tolkien, Larry McMurtry, Tamora Pierce, Roald Dahl & Lynda Barry (who is funkqueen of the universe). ",8,225,Entire Home/Apt,San Francisco,f,1,0,1,0,0,1,1,3,2
5943191,"I live in San Francisco with my girlfriend Meg and do sales for a software company. I'm an avid sports fan and enjoy watching and playing almost every major sport. Originally from the Midwest, I moved out to San Francisco 5 years ago and love it. We enjoy traveling and the restaurants/nightlife that San Francisco has to offer.",4,58,Entire Home/Apt,San Francisco,f,2,0,1,1,0,3,1,0,0
721125,"Passionate about life and all its possibilities -- the people you meet, the places you see, the experiences you have and of course, all the fantastic food you get to eat along the way! I have a voracious appetite for new encounters, exploration and discovery of potential in all its forms. 


I enjoy surfing, yoga, friends and family, outdoors and all things natural, as well as some of the finer things in life. I'm originally from Texas, but have been a California resident for more than half my life now. So, I consider myself an honorary Californian, and my heart is in San Francisco.
",5,103,Entire Home/Apt,San Francisco,f,3,0,0,1,1,2,0,0,0
2363166,I am so happy to be able to share this space with you. I'm very responsive and happy to share my local insights on enjoying San Francisco to it's fullest.  ,2,30,Entire Home/Apt,San Francisco,f,0,0,0,0,0,1,0,2,0
23669394,Tech professional.   Born and raised in Wisconsin.   Moved to CA in 1989.,3,11,Entire Home/Apt,San Francisco,f,0,0,1,0,0,2,0,0,0
14766201,"Quiet, low-key professional who works in non-profit.",1,9,Entire Home/Apt,San Francisco,f,0,0,1,0,1,0,0,0,0
1448282,"We are Paige, Natalie and baby Tennyson.  We are fun loving and happy San Franciscans. Paige is an art therapist, working with families and kids and Natalie is a full time mom to baby Tennyson since she was born in May of 2014. We love our city, exploring our world, eating good food and gardening. We look forward to hearing from you. ",5,61,Entire Home/Apt,San Francisco,t,1,0,1,2,1,2,0,1,0
1171851,"I'm from Florida but have lived in San Francisco since 2006. I love this city! I'm a mom to Xavier who is an adorable little rascal. I work for the California court system managing web content and online outreach. It's work I feel good about. I love life, travelling, new experiences, good food, fitness, and music. ",6,55,Entire Home/Apt,San Francisco,f,1,0,2,1,0,2,1,0,0
28401285,"My name is Rob, I was born in New York, grew up in Hong Kong and now work and live in SF. I love the outdoors, sport and of course, data.",2,31,Private or Shared Room,San Francisco,t,1,0,1,0,0,1,0,0,0
